time,vel
13.464196920394897,387.507843
13.469496011734009,387.507843
13.474900007247925,390.923584
13.480211019515991,390.923584
13.486176013946533,376.082489
13.491724967956543,371.7258
13.49698805809021,371.7258
13.502846002578735,371.100616
13.508286952972412,364.411621
13.513602018356323,364.411621
13.519510984420776,363.517365
13.52484393119812,363.517365
13.530097007751465,354.642303
13.535418033599854,344.931244
13.541285037994385,344.931244
13.546819925308228,347.09256
13.55211091041565,347.09256
13.55739688873291,332.984894
13.562635898590088,323.897797
13.568471908569336,323.897797
13.573939085006714,323.29126
13.57942008972168,323.29126
13.584913969039917,312.636719
13.59031891822815,305.342163
13.59574294090271,305.342163
13.601037979125977,304.677521
13.606278896331787,304.677521
13.612086057662964,303.492889
13.617408037185669,293.217285
13.622694969177246,293.217285
13.628180980682373,278.618225
13.633601903915405,278.618225
13.638955116271973,290.957703
13.644606113433838,286.473297
13.650144100189209,286.473297
13.656171083450317,276.396393
13.661679029464722,269.893677
13.667643070220947,269.893677
13.672877073287964,266.501434
13.67808198928833,266.501434
13.683305025100708,245.510986
13.689234972000122,245.510986
13.694854021072388,238.160385
13.700293064117432,242.74025
13.705704927444458,242.74025
13.711174964904785,232.746933
13.716485023498535,216.445145
13.722357988357544,216.445145
13.727713108062744,215.896561
13.733246088027954,215.896561
13.738617897033691,208.929962
13.74393105506897,202.179901
13.74925708770752,202.179901
13.754666090011597,199.620956
13.759893894195557,199.620956
13.765379905700684,199.55484
13.77126693725586,193.091461
13.776669025421143,193.091461
13.782435894012451,183.545944
13.787755966186523,183.545944
13.793132066726685,180.930557
13.798558950424194,179.824722
13.803831100463867,179.824722
13.809372901916504,162.82843
13.814685106277466,162.82843
13.820207118988037,148.787247
13.825588941574097,145.98262
13.830897092819214,145.98262
13.836451053619385,150.498566
13.841715097427368,150.498566
13.847069025039673,146.458878
13.852482080459595,149.130356
13.858163118362427,149.130356
13.863555908203125,142.825378
13.868799924850464,142.825378
13.874366044998169,131.560165
13.879616975784302,128.021606
13.884829998016357,128.021606
13.890154123306274,125.219482
13.89542293548584,125.219482
13.900909900665283,122.212692
13.90618109703064,111.231262
13.911843061447144,111.231262
13.917382001876831,101.667496
13.922595024108887,101.667496
13.927978038787842,84.015984
13.933833122253418,82.943085
