2,0.397173395280808,1,
2,0.196132901852863,3,
2,0.00234824475351266,3,
2,0.0969649232299833,3,
2,0.100506282128679,3,
2,0.0741977671688571,3,
2,0.435026462075871,3,
2,0.230952273986397,3,
2,0.0644434166028758,3,
2,0.0450584611212334,3,
2,0.145712998342751,3,
2,0.0865408929147838,3,
2,0.198914267478097,3,
2,0.267998870918539,3,
2,0.127149886152059,3,
2,0.0182837552302772,3,
2,0.0390169799947333,3,
2,0.149760677479716,3,
2,0.510114424364947,3,
2,0.0798677791811866,3,
2,0.254688568402054,3,
2,0.315359838729499,3,
2,0.137001131572392,3,
2,0.0459232164287556,3,
2,0.280929925465856,3,
2,0.746001379346596,3,
2,0.323488614648672,3,
2,0.0705536210480318,3,
3,0.178836134594334,2,
3,0.17641082485464,2,
3,0.16884210689585,2,
3,0.125601919638009,2,
3,0.176868436008762,2,
3,0.189112349690759,2,
3,0.166781747048377,2,
3,0.203163333267201,2,
3,0.151627555332936,2,
3,0.168072503286316,2,
3,0.194646203453448,2,
3,0.174604910314014,2,
3,0.155669656962374,2,
3,0.181083642218711,2,
3,0.137808463586558,2,
3,0.168592309322989,2,
3,0.196828326753522,2,
3,0.187571157357602,2,
3,0.170006877572619,2,
3,0.142438261943571,2,
3,0.166858110545307,2,
3,0.149523692551971,2,
3,0.177164796862738,2,
3,0.177816823404335,2,
3,0.169096134357273,2,
3,0.190342694222553,2,
3,0.181368087357402,2,
3,0.182917573040284,1,
3,0.164555390727597,1,
3,0.162773501463969,1,
3,0.176077768259289,1,
3,0.142518898193667,1,
3,0.171125969636078,1,
3,0.140659288696103,1,
3,0.15739794897106,1,
3,0.175242616922427,1,
3,0.158721912530517,1,
3,0.198445218645423,1,
3,0.198203652922512,1,
3,0.148342354247153,1,
3,0.180692064626918,1,
3,0.172139740390027,1,
3,0.17032838507725,1,
3,1,1,
3,0.106433654791732,1,
3,0.233017010376288,1,
3,0.22941038200771,1,
3,0.168985717359389,1,
3,0.139869693695925,1,
3,0.149353842770402,1,
3,0.146539841572674,1,
3,0.166315360662943,1,
3,0.204217774394976,1,
3,0.139658175676811,1,
3,0.115711734372389,3,
3,0.143382126614669,3,
3,0.181588458384988,3,
3,0.126018982326912,3,
3,0.257704581291824,3,
3,0.223018179367734,3,
3,0.153948261177826,3,
3,0.149021605863837,3,
3,0.295335766622384,3,
3,0.105805507316006,3,
3,0.189918204952986,3,
3,0.0261585735596815,3,
3,0.0641945133274949,3,
3,0,3,
3,0.139740318875672,3,
3,0.157234700585691,3,
3,0.162096186782305,3,
3,0.181537181394566,3,
3,0.0616850278516818,3,
3,0.0704795381309118,3,
3,0.0335900854110354,3,
3,0.0663963325321473,3,
3,0.00735451430132774,3,
3,0.106052026671161,3,
3,0.145276403993568,3,
3,0.0925840100950774,3,
3,0.162423384125069,3,
