time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm
1542730342.942365, 155.792206, 266.336853, -246.541265, -246.541265, -623.964481, -623.964481
1542730342.947768, 155.792206, 266.336853, -251.382657, -251.382657, -484.139205, -484.139205
1542730342.953088, 155.792206, 266.336853, -254.516422, -254.516422, -313.376517, -313.376517
1542730342.958926, 155.792206, 266.336853, -255.999020, -255.999020, -148.259788, -150.000000
1542730342.964264, 161.667862, 294.141479, -255.548350, -255.548350, 45.067002, 150.000000
1542730342.970013, 161.667862, 294.141479, -253.267377, -253.267377, 228.097283, 228.097283
1542730342.975364, 161.667862, 294.141479, -249.101370, -249.101370, 416.600720, 416.600720
1542730342.980641, 165.253113, 248.485641, -243.152214, -243.152214, 594.915576, 594.915576
1542730342.985912, 165.253113, 248.485641, -235.209885, -235.209885, 794.232889, 794.232889
1542730342.992722, 165.253113, 248.485641, -225.408161, -225.408161, 980.172395, 980.172395
1542730342.999372, 166.309860, 158.243439, -214.068096, -214.068096, 1134.006539, 1134.006539
1542730343.005195, 166.309860, 158.243439, -200.908674, -200.908674, 1315.942168, 1315.942168
1542730343.010445, 166.309860, 158.243439, -186.209495, -186.209495, 1469.917858, 1469.917858
1542730343.015909, 166.092209, 77.305351, -170.360155, -170.360155, 1584.934094, 1584.934094
1542730343.021278, 166.092209, 77.305351, -153.148198, -153.148198, 1721.195684, 1721.195684
1542730343.026592, 166.092209, 77.305351, -134.969193, -134.969193, 1817.900426, 1817.900426
1542730343.032417, 166.092209, 77.305351, -116.053160, -116.053160, 1891.603368, 1891.603368
1542730343.037735, 164.166946, -10.045379, -96.884725, -96.884725, 1916.843448, 1916.843448
1542730343.043004, 164.166946, -10.045379, -77.231523, -77.231523, 1965.320276, 1965.320276
1542730343.048430, 164.166946, -10.045379, -57.594700, -57.594700, 1963.682282, 1963.682282
1542730343.053678, 158.238556, -161.086380, -38.648398, -38.648398, 1894.630195, 1894.630195
1542730343.060284, 158.238556, -161.086380, -20.090276, -20.090276, 1855.812148, 1855.812148
1542730343.066698, 158.238556, -161.086380, -2.341879, -20.000000, 1774.839695, 1774.839695
1542730343.072783, 158.238556, -161.086380, 14.340976, 20.000000, 1668.285540, 1668.285540
1542730343.078364, 149.698074, -309.439453, 29.309025, 29.309025, 1496.804890, 1496.804890
1542730343.083765, 149.698074, -309.439453, 42.848156, 42.848156, 1353.913121, 1353.913121
1542730343.089014, 142.341919, -355.469147, 54.500340, 54.500340, 1165.218363, 1165.218363
1542730343.094250, 142.341919, -355.469147, 64.194527, 64.194527, 969.418725, 969.418725
1542730343.099750, 142.341919, -355.469147, 71.759371, 71.759371, 756.484430, 756.484430
1542730343.105468, 142.341919, -355.469147, 77.287603, 77.287603, 552.823176, 552.823176
1542730343.110888, 137.797409, -306.106903, 80.616992, 80.616992, 332.938859, 332.938859
1542730343.116748, 137.797409, -306.106903, 81.619532, 81.619532, 100.254000, 150.000000
1542730343.122214, 137.797409, -306.106903, 80.271201, 80.271201, -134.833088, -150.000000
1542730343.127649, 136.337479, -199.166077, 76.922660, 76.922660, -334.854066, -334.854066
1542730343.133001, 136.337479, -199.166077, 71.311650, 71.311650, -561.101028, -561.101028
1542730343.138381, 136.337479, -199.166077, 63.660522, 63.660522, -765.112785, -765.112785
1542730343.144311, 136.337479, -199.166077, 54.153445, 54.153445, -950.707751, -950.707751
1542730343.149662, 136.595795, -97.602806, 43.286443, 43.286443, -1086.700114, -1086.700114
1542730343.155034, 136.595795, -97.602806, 30.752150, 30.752150, -1253.429383, -1253.429383
1542730343.160841, 136.595795, -97.602806, 17.088872, 20.000000, -1366.327802, -1366.327802
1542730343.166240, 141.234207, 70.712074, 3.046879, 20.000000, -1404.199298, -1404.199298
1542730343.171673, 141.234207, 70.712074, -11.897572, -20.000000, -1494.445075, -1494.445075
1542730343.177466, 141.234207, 70.712074, -27.061099, -27.061099, -1516.352677, -1516.352677
1542730343.182740, 148.766083, 234.402496, -41.670145, -41.670145, -1460.904582, -1460.904582
1542730343.188043, 148.766083, 234.402496, -56.164458, -56.164458, -1449.431318, -1449.431318
1542730343.193427, 148.766083, 234.402496, -69.901733, -69.901733, -1373.727454, -1373.727454
1542730343.198723, 155.761566, 308.135620, -82.365423, -82.365423, -1246.369002, -1246.369002
1542730343.204572, 155.761566, 308.135620, -93.454037, -93.454037, -1108.861430, -1108.861430
1542730343.210131, 155.761566, 308.135620, -103.334679, -103.334679, -988.064204, -988.064204
1542730343.215570, 160.685760, 291.271729, -111.391756, -111.391756, -805.707744, -805.707744
1542730343.220958, 160.685760, 291.271729, -117.792422, -117.792422, -640.066566, -640.066566
1542730343.226302, 160.685760, 291.271729, -122.033649, -122.033649, -424.122685, -424.122685
1542730343.231649, 163.147247, 217.628510, -124.239060, -124.239060, -220.541152, -220.541152
1542730343.236965, 163.147247, 217.628510, -124.173029, -124.173029, 6.603133, 150.000000
1542730343.242263, 163.147247, 217.628510, -121.930028, -121.930028, 224.300064, 224.300064
1542730343.247684, 163.147247, 217.628510, -117.492721, -117.492721, 443.730760, 443.730760
1542730343.252947, 163.580307, 125.597511, -111.212466, -111.212466, 628.025519, 628.025519
1542730343.258160, 163.580307, 125.597511, -102.848860, -102.848860, 836.360545, 836.360545
1542730343.264341, 163.580307, 125.597511, -92.705372, -92.705372, 1014.348820, 1014.348820
1542730343.269764, 162.807007, 45.609829, -81.210697, -81.210697, 1149.467472, 1149.467472
1542730343.275193, 162.807007, 45.609829, -68.129682, -68.129682, 1308.101538, 1308.101538
1542730343.281662, 162.807007, 45.609829, -53.966199, -53.966199, 1416.348318, 1416.348318
1542730343.287028, 159.265686, -69.162117, -39.310480, -39.310480, 1465.571842, 1465.571842
1542730343.292456, 159.265686, -69.162117, -23.915427, -23.915427, 1539.505307, 1539.505307
1542730343.297757, 159.265686, -69.162117, -8.309027, -20.000000, 1560.640047, 1560.640047
1542730343.303601, 152.173355, -222.701950, 6.776035, 20.000000, 1508.506140, 1508.506140
1542730343.308824, 152.173355, -222.701950, 21.435858, 21.435858, 1465.982366, 1465.982366
1542730343.314371, 152.173355, -222.701950, 35.583328, 35.583328, 1414.746943, 1414.746943
1542730343.320427, 152.173355, -222.701950, 48.673591, 48.673591, 1309.026319, 1309.026319
1542730343.325672, 152.173355, -222.701950, 60.421916, 60.421916, 1174.832528, 1174.832528
1542730343.331079, 143.798630, -336.981873, 70.684858, 70.684858, 1026.294139, 1026.294139
1542730343.336388, 143.798630, -336.981873, 79.147986, 79.147986, 846.312809, 846.312809
1542730343.341789, 136.536240, -368.011780, 85.530711, 85.530711, 638.272551, 638.272551
1542730343.347711, 136.536240, -368.011780, 89.753182, 89.753182, 422.247111, 422.247111
1542730343.353577, 136.536240, -368.011780, 92.109396, 92.109396, 235.621322, 235.621322
1542730343.358904, 136.536240, -368.011780, 92.132161, 92.132161, 2.276575, 150.000000
1542730343.364346, 133.634094, -268.724304, 90.211108, 90.211108, -192.105324, -192.105324
1542730343.370257, 133.634094, -268.724304, 85.991958, 85.991958, -421.915005, -421.915005
1542730343.376088, 133.634094, -268.724304, 79.571740, 79.571740, -642.021841, -642.021841
1542730343.381573, 132.545990, -169.973541, 71.357511, 71.357511, -821.422890, -821.422890
1542730343.386886, 132.545990, -169.973541, 61.116758, 61.116758, -1024.075279, -1024.075279
1542730343.392323, 132.545990, -169.973541, 49.198534, 49.198534, -1191.822376, -1191.822376
1542730343.397555, 133.722458, -58.329426, 36.152293, 36.152293, -1304.624095, -1304.624095
1542730343.403755, 133.722458, -58.329426, 21.642334, 21.642334, -1450.995936, -1450.995936
1542730343.409067, 133.722458, -58.329426, 6.249814, 20.000000, -1539.251966, -1539.251966
1542730343.414585, 139.509109, 121.537102, -9.227376, -20.000000, -1547.718987, -1547.718987
1542730343.420085, 139.509109, 121.537102, -24.950579, -24.950579, -1572.320286, -1572.320286
1542730343.425500, 139.509109, 121.537102, -40.851708, -40.851708, -1590.112975, -1590.112975
1542730343.430844, 150.915695, 363.513062, -55.647140, -55.647140, -1479.543177, -1479.543177
1542730343.436184, 150.915695, 363.513062, -69.645000, -69.645000, -1399.785966, -1399.785966
1542730343.441580, 150.915695, 363.513062, -82.954181, -82.954181, -1330.918178, -1330.918178
1542730343.447028, 159.910110, 426.665253, -94.620409, -94.620409, -1166.622719, -1166.622719
1542730343.452348, 159.910110, 426.665253, -104.519370, -104.519370, -989.896087, -989.896087
1542730343.457942, 159.910110, 426.665253, -112.844730, -112.844730, -832.536081, -832.536081
1542730343.463813, 159.910110, 426.665253, -118.941356, -118.941356, -609.662599, -609.662599
1542730343.469633, 166.850967, 406.949310, -122.698385, -122.698385, -375.702830, -375.702830
1542730343.474930, 166.850967, 406.949310, -124.150244, -124.150244, -145.185975, -150.000000
1542730343.481585, 166.850967, 406.949310, -123.032292, -123.032292, 111.795233, 150.000000
1542730343.486913, 171.042831, 323.908600, -119.556486, -119.556486, 347.580622, 347.580622
1542730343.492515, 171.042831, 323.908600, -113.481991, -113.481991, 607.449508, 607.449508
1542730343.497773, 171.042831, 323.908600, -104.940473, -104.940473, 854.151756, 854.151756
1542730343.503155, 171.042831, 323.908600, -94.058313, -94.058313, 1088.216000, 1088.216000
1542730343.509051, 171.042831, 323.908600, -80.789278, -80.789278, 1326.903480, 1326.903480
1542730343.514627, 172.142685, 197.719223, -65.869938, -65.869938, 1491.934076, 1491.934076
1542730343.521072, 172.142685, 197.719223, -49.186926, -49.186926, 1668.301126, 1668.301126
1542730343.526593, 171.732895, 92.200623, -31.311997, -31.311997, 1787.492897, 1787.492897
1542730343.532222, 171.732895, 92.200623, -12.009040, -20.000000, 1930.295725, 1930.295725
1542730343.538413, 171.732895, 92.200623, 8.138529, 20.000000, 2014.756953, 2014.756953
1542730343.543850, 170.284348, 10.765782, 28.562093, 28.562093, 2042.356343, 2042.356343
1542730343.549162, 170.284348, 10.765782, 49.353270, 49.353270, 2079.117737, 2079.117737
1542730343.555072, 170.284348, 10.765782, 69.936021, 69.936021, 2058.275097, 2058.275097
1542730343.560730, 165.301804, -125.202461, 89.582978, 89.582978, 1964.695656, 1964.695656
1542730343.566784, 165.301804, -125.202461, 108.639058, 108.639058, 1905.608031, 1905.608031
1542730343.572227, 165.301804, -125.202461, 126.455082, 126.455082, 1781.602413, 1781.602413
1542730343.577502, 165.301804, -125.202461, 142.720661, 142.720661, 1626.557895, 1626.557895
1542730343.583032, 157.230011, -270.490448, 157.191157, 157.191157, 1447.049625, 1447.049625
1542730343.588679, 157.230011, -270.490448, 169.607962, 169.607962, 1241.680489, 1241.680489
1542730343.594503, 157.230011, -270.490448, 179.753684, 179.753684, 1014.572210, 1014.572210
1542730343.599750, 149.643707, -352.102783, 187.222637, 187.222637, 746.895297, 746.895297
1542730343.605053, 149.643707, -352.102783, 192.089568, 192.089568, 486.693042, 486.693042
1542730343.610936, 149.643707, -352.102783, 194.566337, 194.566337, 247.676927, 247.676927
1542730343.616298, 141.653488, -393.449921, 194.179244, 194.179244, -38.709337, -150.000000
1542730343.621887, 141.653488, -393.449921, 191.127955, 191.127955, -305.128820, -305.128820
1542730343.627718, 141.653488, -393.449921, 185.370674, 185.370674, -575.728186, -575.728186
1542730343.633133, 136.850327, -334.767242, 177.157726, 177.157726, -821.294789, -821.294789
1542730343.638742, 136.850327, -334.767242, 166.465517, 166.465517, -1069.220911, -1069.220911
1542730343.644982, 136.850327, -334.767242, 153.193598, 153.193598, -1327.191904, -1327.191904
1542730343.651549, 136.700668, -179.666718, 138.243068, 138.243068, -1495.052929, -1495.052929
1542730343.657660, 136.700668, -179.666718, 121.438748, 121.438748, -1680.431993, -1680.431993
1542730343.663101, 136.700668, -179.666718, 102.797736, 102.797736, -1864.101244, -1864.101244
1542730343.668355, 137.800858, -65.379250, 83.210988, 83.210988, -1958.674825, -1958.674825
1542730343.674164, 137.800858, -65.379250, 62.700750, 62.700750, -2051.023798, -2051.023798
1542730343.680342, 137.800858, -65.379250, 41.311628, 41.311628, -2138.912158, -2138.912158
1542730343.685665, 144.039368, 129.653214, 20.238588, 20.238588, -2107.304046, -2107.304046
1542730343.691119, 144.039368, 129.653214, -0.679932, -20.000000, -2091.851988, -2091.851988
1542730343.696392, 144.039368, 129.653214, -21.564621, -21.564621, -2088.468876, -2088.468876
1542730343.702286, 144.039368, 129.653214, -41.576057, -41.576057, -2001.143628, -2001.143628
1542730343.707816, 153.650375, 320.129669, -59.859996, -59.859996, -1828.393850, -1828.393850
1542730343.713202, 153.650375, 320.129669, -77.304069, -77.304069, -1744.407353, -1744.407353
1542730343.719036, 153.650375, 320.129669, -92.968440, -92.968440, -1566.437032, -1566.437032
1542730343.724672, 164.458664, 453.310822, -106.242594, -106.242594, -1327.415460, -1327.415460
1542730343.730709, 164.458664, 453.310822, -117.447129, -117.447129, -1120.453494, -1120.453494
1542730343.736793, 164.458664, 453.310822, -126.214786, -126.214786, -876.765679, -876.765679
1542730343.742173, 174.215607, 494.321808, -132.278289, -132.278289, -606.350285, -606.350285
1542730343.747973, 174.215607, 494.321808, -135.632678, -135.632678, -335.438892, -335.438892
1542730343.753800, 174.215607, 494.321808, -136.141792, -136.141792, -50.911395, -150.000000
1542730343.759187, 180.881149, 434.699493, -133.985840, -133.985840, 215.595168, 215.595168
1542730343.764781, 180.881149, 434.699493, -129.015266, -129.015266, 497.057437, 497.057437
1542730343.770642, 180.881149, 434.699493, -121.059223, -121.059223, 795.604283, 795.604283
1542730343.776389, 185.217880, 334.301575, -110.717638, -110.717638, 1034.158484, 1034.158484
1542730343.781691, 185.217880, 334.301575, -97.863852, -97.863852, 1285.378629, 1285.378629
1542730343.787055, 185.217880, 334.301575, -82.701839, -82.701839, 1516.201260, 1516.201260
1542730343.792478, 186.421509, 211.786636, -65.813129, -65.813129, 1688.870964, 1688.870964
1542730343.797818, 186.421509, 211.786636, -46.790589, -46.790589, 1902.254062, 1902.254062
1542730343.803040, 186.421509, 211.786636, -26.289273, -26.289273, 2050.131604, 2050.131604
1542730343.808876, 186.057053, 102.051170, -4.640138, -20.000000, 2164.913462, 2164.913462
1542730343.814702, 186.057053, 102.051170, 17.828779, 20.000000, 2246.891742, 2246.891742
1542730343.821303, 186.057053, 102.051170, 40.751807, 40.751807, 2292.302819, 2292.302819
1542730343.826547, 186.057053, 102.051170, 63.989808, 63.989808, 2323.800086, 2323.800086
1542730343.831829, 185.329819, 31.802193, 86.769110, 86.769110, 2277.930164, 2277.930164
1542730343.837564, 185.329819, 31.802193, 108.924796, 108.924796, 2215.568569, 2215.568569
1542730343.843670, 185.329819, 31.802193, 130.491995, 130.491995, 2156.719943, 2156.719943
1542730343.850625, 184.315323, -9.796389, 150.674905, 150.674905, 2018.291037, 2018.291037
1542730343.856065, 184.315323, -9.796389, 169.300196, 169.300196, 1862.529054, 1862.529054
1542730343.861444, 184.315323, -9.796389, 186.101819, 186.101819, 1680.162301, 1680.162301
1542730343.866946, 181.325821, -84.662750, 201.055882, 201.055882, 1495.406256, 1495.406256
1542730343.872749, 181.325821, -84.662750, 213.793981, 213.793981, 1273.809984, 1273.809984
1542730343.878667, 181.325821, -84.662750, 224.172059, 224.172059, 1037.807737, 1037.807737
1542730343.883961, 174.201401, -231.836838, 231.912924, 231.912924, 774.086483, 774.086483
1542730343.889406, 174.201401, -231.836838, 237.133271, 237.133271, 522.034767, 522.034767
1542730343.894722, 174.201401, -231.836838, 239.793566, 239.793566, 266.029452, 266.029452
1542730343.900983, 166.815033, -315.423889, 239.783224, 239.783224, -1.034127, -150.000000
1542730343.906211, 166.815033, -315.423889, 237.260150, 237.260150, -252.307497, -252.307497
1542730343.911529, 166.815033, -315.423889, 232.296031, 232.296031, -496.411801, -496.411801
1542730343.916941, 166.815033, -315.423889, 224.832063, 224.832063, -746.396823, -746.396823
1542730343.922727, 166.815033, -315.423889, 215.162101, 215.162101, -966.996248, -966.996248
1542730343.928120, 158.775360, -376.981476, 203.281249, 203.281249, -1188.085131, -1188.085131
1542730343.933777, 158.775360, -376.981476, 189.101284, 189.101284, -1417.996538, -1417.996538
1542730343.939609, 149.770691, -434.736176, 173.060874, 173.060874, -1604.041054, -1604.041054
1542730343.945198, 149.770691, -434.736176, 155.505779, 155.505779, -1755.509502, -1755.509502
1542730343.950657, 149.770691, -434.736176, 136.308981, 136.308981, -1919.679736, -1919.679736
1542730343.955922, 149.770691, -434.736176, 115.978157, 115.978157, -2033.082412, -2033.082412
1542730343.961128, 140.680191, -466.914032, 94.631291, 94.631291, -2134.686639, -2134.686639
1542730343.966571, 140.680191, -466.914032, 72.011111, 72.011111, -2262.017976, -2262.017976
1542730343.972297, 140.680191, -466.914032, 48.827995, 48.827995, -2318.311560, -2318.311560
1542730343.977665, 133.277573, -439.774841, 25.334475, 25.334475, -2349.352052, -2349.352052
1542730343.983410, 133.277573, -439.774841, 1.641057, 20.000000, -2369.341784, -2369.341784
1542730343.989258, 133.277573, -439.774841, -22.610282, -22.610282, -2425.133884, -2425.133884
1542730343.995028, 133.277573, -439.774841, -46.752350, -46.752350, -2414.206795, -2414.206795
1542730344.000668, 129.726761, -324.259308, -70.328214, -70.328214, -2357.586402, -2357.586402
1542730344.006573, 129.726761, -324.259308, -93.890749, -93.890749, -2356.253551, -2356.253551
1542730344.013174, 129.726761, -324.259308, -116.948922, -116.948922, -2305.817215, -2305.817215
1542730344.018957, 128.686279, -197.493546, -139.036757, -139.036757, -2208.783564, -2208.783564
1542730344.025007, 128.686279, -197.493546, -160.497883, -160.497883, -2146.112620, -2146.112620
1542730344.031705, 130.043640, -67.944168, -181.100515, -181.100515, -2060.263127, -2060.263127
1542730344.037590, 130.043640, -67.944168, -200.379500, -200.379500, -1927.898522, -1927.898522
1542730344.043243, 130.043640, -67.944168, -218.409362, -218.409362, -1802.986188, -1802.986188
1542730344.048624, 130.043640, -67.944168, -235.228222, -235.228222, -1681.886059, -1681.886059
1542730344.054520, 137.746292, 166.797714, -250.076217, -250.076217, -1484.799514, -1484.799514
1542730344.059830, 137.746292, 166.797714, -263.187857, -263.187857, -1311.163925, -1311.163925
1542730344.065319, 137.746292, 166.797714, -274.683852, -274.683852, -1149.599516, -1149.599516
1542730344.071789, 150.814743, 431.217468, -283.697982, -283.697982, -901.413060, -901.413060
1542730344.077070, 150.814743, 431.217468, -290.461313, -290.461313, -676.333003, -676.333003
1542730344.082307, 150.814743, 431.217468, -295.132060, -295.132060, -467.074702, -467.074702
1542730344.088149, 164.747696, 592.792603, -297.112821, -297.112821, -198.076149, -198.076149
1542730344.093905, 164.747696, 592.792603, -296.394608, -296.394608, 71.821327, 150.000000
1542730344.099734, 164.747696, 592.792603, -293.131188, -293.131188, 326.341961, 326.341961
1542730344.105032, 178.908905, 683.601807, -286.960305, -286.960305, 617.088348, 617.088348
1542730344.110311, 178.908905, 683.601807, -278.050208, -278.050208, 891.009701, 891.009701
1542730344.116017, 178.908905, 683.601807, -266.148659, -266.148659, 1190.154857, 1190.154857
1542730344.121414, 178.908905, 683.601807, -251.426035, -251.426035, 1472.262435, 1472.262435
1542730344.126744, 191.586884, 690.147522, -233.885055, -233.885055, 1754.097928, 1754.097928
1542730344.132633, 191.586884, 690.147522, -213.488946, -213.488946, 2039.610959, 2039.610959
1542730344.138730, 191.586884, 690.147522, -190.450343, -190.450343, 2303.860286, 2303.860286
1542730344.144117, 201.994019, 635.904419, -165.059619, -165.059619, 2539.072389, 2539.072389
1542730344.149459, 201.994019, 635.904419, -137.140213, -137.140213, 2791.940643, 2791.940643
1542730344.155289, 201.994019, 635.904419, -107.112889, -107.112889, 3002.732336, 3002.732336
1542730344.160924, 210.672241, 563.390564, -75.426497, -75.426497, 3168.639255, 3168.639255
1542730344.167162, 210.672241, 563.390564, -41.746565, -41.746565, 3367.993214, 3367.993214
1542730344.172679, 210.672241, 563.390564, -6.766650, -20.000000, 3497.991483, 3497.991483
1542730344.178149, 214.970215, 408.362671, 28.775849, 28.775849, 3554.249881, 3554.249881
1542730344.183427, 214.970215, 408.362671, 65.201921, 65.201921, 3642.607160, 3642.607160
1542730344.189244, 213.200623, 167.680908, 101.257799, 101.257799, 3605.587797, 3605.587797
1542730344.194553, 213.200623, 167.680908, 137.211069, 137.211069, 3595.327004, 3595.327004
1542730344.199844, 213.200623, 167.680908, 172.636626, 172.636626, 3542.555713, 3542.555713
1542730344.205505, 209.928101, 2.024850, 207.116351, 207.116351, 3447.972548, 3447.972548
1542730344.211357, 209.928101, 2.024850, 239.964835, 239.964835, 3284.848399, 3284.848399
1542730344.216989, 209.928101, 2.024850, 271.078353, 271.078353, 3111.351791, 3111.351791
1542730344.222331, 209.928101, 2.024850, 300.240471, 300.240471, 2916.211824, 2916.211824
1542730344.228163, 208.269272, -42.534721, 326.833819, 326.833819, 2659.334769, 2659.334769
1542730344.233496, 208.269272, -42.534721, 350.680349, 350.680349, 2384.653010, 2384.653010
1542730344.239031, 208.269272, -42.534721, 371.518444, 371.518444, 2083.809436, 2083.809436
1542730344.244544, 208.269272, -42.534721, 389.228262, 389.228262, 1770.981811, 1770.981811
1542730344.250020, 207.077148, -53.424252, 403.539307, 403.539307, 1431.104500, 1431.104500
1542730344.255309, 207.077148, -53.424252, 414.384262, 414.384262, 1084.495579, 1084.495579
1542730344.261863, 207.077148, -53.424252, 421.643505, 421.643505, 725.924284, 725.924284
1542730344.267978, 205.452698, -71.058701, 425.352643, 425.352643, 370.913744, 370.913744
1542730344.273429, 205.452698, -71.058701, 425.624736, 425.624736, 27.209371, 150.000000
1542730344.279299, 205.452698, -71.058701, 422.578397, 422.578397, -304.633907, -304.633907
1542730344.285126, 202.405563, -117.435936, 415.925610, 415.925610, -665.278759, -665.278759
1542730344.290974, 202.405563, -117.435936, 406.301777, 406.301777, -962.383240, -962.383240
1542730344.296479, 202.405563, -117.435936, 393.936907, 393.936907, -1236.487026, -1236.487026
1542730344.301748, 202.405563, -117.435936, 378.740063, 378.740063, -1519.684365, -1519.684365
1542730344.307246, 197.299042, -195.779663, 361.125487, 361.125487, -1761.457645, -1761.457645
1542730344.312567, 197.299042, -195.779663, 341.612564, 341.612564, -1951.292259, -1951.292259
1542730344.318375, 191.716492, -249.576141, 320.002161, 320.002161, -2161.040336, -2161.040336
1542730344.323884, 191.716492, -249.576141, 297.105815, 297.105815, -2289.634593, -2289.634593
1542730344.329291, 191.716492, -249.576141, 273.239132, 273.239132, -2386.668355, -2386.668355
1542730344.335137, 184.677826, -315.909302, 247.870822, 247.870822, -2536.830998, -2536.830998
1542730344.341203, 184.677826, -315.909302, 222.098669, 222.098669, -2577.215222, -2577.215222
1542730344.346527, 184.677826, -315.909302, 196.182412, 196.182412, -2591.625760, -2591.625760
1542730344.352350, 184.677826, -315.909302, 169.619670, 169.619670, -2656.274137, -2656.274137
1542730344.357639, 176.113831, -390.784424, 143.120472, 143.120472, -2649.919821, -2649.919821
1542730344.362971, 176.113831, -390.784424, 117.058579, 117.058579, -2606.189303, -2606.189303
1542730344.368787, 176.113831, -390.784424, 91.117438, 91.117438, -2594.114112, -2594.114112
1542730344.374049, 166.047653, -470.462891, 65.618413, 65.618413, -2549.902549, -2549.902549
1542730344.379821, 166.047653, -470.462891, 40.851602, 40.851602, -2476.681057, -2476.681057
1542730344.385194, 166.047653, -470.462891, 16.602595, 20.000000, -2424.900739, -2424.900739
1542730344.390742, 155.155930, -529.874878, -7.032577, -20.000000, -2363.517143, -2363.517143
1542730344.396233, 155.155930, -529.874878, -29.903226, -29.903226, -2287.064941, -2287.064941
1542730344.402074, 155.155930, -529.874878, -52.043016, -52.043016, -2213.978978, -2213.978978
1542730344.407270, 143.925583, -575.011658, -73.641929, -73.641929, -2159.891272, -2159.891272
1542730344.412622, 143.925583, -575.011658, -94.622851, -94.622851, -2098.092208, -2098.092208
1542730344.417999, 143.925583, -575.011658, -115.066462, -115.066462, -2044.361158, -2044.361158
1542730344.423732, 143.925583, -575.011658, -134.905465, -134.905465, -1983.900304, -1983.900304
1542730344.429104, 143.925583, -575.011658, -154.371084, -154.371084, -1946.561851, -1946.561851
1542730344.434410, 134.079834, -562.181885, -173.513376, -173.513376, -1914.229207, -1914.229207
1542730344.440235, 134.079834, -562.181885, -192.245628, -192.245628, -1873.225200, -1873.225200
1542730344.446059, 134.079834, -562.181885, -210.835966, -210.835966, -1859.033764, -1859.033764
1542730344.451360, 125.335159, -509.112915, -229.204454, -229.204454, -1836.848830, -1836.848830
1542730344.456680, 125.335159, -509.112915, -247.109346, -247.109346, -1790.489246, -1790.489246
1542730344.461984, 125.335159, -509.112915, -264.988952, -264.988952, -1787.960538, -1787.960538
1542730344.467837, 120.082146, -418.689270, -281.907272, -281.907272, -1691.832018, -1691.832018
1542730344.473458, 120.082146, -418.689270, -298.710454, -298.710454, -1680.318165, -1680.318165
1542730344.479178, 120.082146, -418.689270, -315.317913, -315.317913, -1660.745933, -1660.745933
1542730344.484572, 116.930489, -302.574463, -331.328643, -331.328643, -1601.072960, -1601.072960
1542730344.489868, 116.930489, -302.574463, -346.492969, -346.492969, -1516.432658, -1516.432658
1542730344.495995, 116.930489, -302.574463, -361.124038, -361.124038, -1463.106855, -1463.106855
1542730344.501430, 116.156410, -179.082657, -374.741516, -374.741516, -1361.747822, -1361.747822
1542730344.507008, 116.156410, -179.082657, -387.411624, -387.411624, -1267.010766, -1267.010766
1542730344.512543, 116.156410, -179.082657, -399.097334, -399.097334, -1168.571057, -1168.571057
1542730344.518355, 116.156410, -179.082657, -409.653017, -409.653017, -1055.568263, -1055.568263
1542730344.523809, 117.662933, -54.262424, -418.604778, -418.604778, -895.176111, -895.176111
1542730344.529089, 117.662933, -54.262424, -426.139227, -426.139227, -753.444922, -753.444922
1542730344.535090, 117.662933, -54.262424, -432.163979, -432.163979, -602.475187, -602.475187
1542730344.540913, 124.821030, 159.836105, -435.987068, -435.987068, -382.308922, -382.308922
1542730344.548045, 124.821030, 159.836105, -438.043943, -438.043943, -205.687462, -205.687462
1542730344.553605, 124.821030, 159.836105, -438.275351, -438.275351, -23.140827, -150.000000
1542730344.560704, 124.821030, 159.836105, -436.601201, -436.601201, 167.415043, 167.415043
1542730344.565991, 124.821030, 159.836105, -432.837569, -432.837569, 376.363138, 376.363138
1542730344.571666, 124.821030, 159.836105, -427.081189, -427.081189, 575.638002, 575.638002
1542730344.577889, 140.364731, 415.871155, -418.622882, -418.622882, 845.830766, 845.830766
1542730344.583983, 140.364731, 415.871155, -408.163768, -408.163768, 1045.911404, 1045.911404
1542730344.589304, 140.364731, 415.871155, -395.473676, -395.473676, 1269.009128, 1269.009128
1542730344.594703, 167.425446, 777.240295, -379.774580, -379.774580, 1569.909675, 1569.909675
1542730344.600018, 167.425446, 777.240295, -361.893695, -361.893695, 1788.088419, 1788.088419
1542730344.605831, 167.425446, 777.240295, -341.938460, -341.938460, 1995.523499, 1995.523499
1542730344.611151, 183.823303, 838.314575, -319.728810, -319.728810, 2220.965019, 2220.965019
1542730344.616771, 183.823303, 838.314575, -295.253871, -295.253871, 2447.493894, 2447.493894
1542730344.622150, 183.823303, 838.314575, -268.715652, -268.715652, 2653.821894, 2653.821894
1542730344.627523, 197.839691, 776.292175, -240.335543, -240.335543, 2838.010970, 2838.010970
1542730344.632867, 197.839691, 776.292175, -210.031737, -210.031737, 3030.380552, 3030.380552
1542730344.638666, 197.839691, 776.292175, -177.715384, -177.715384, 3231.635319, 3231.635319
1542730344.643915, 208.104294, 704.554993, -143.928111, -143.928111, 3378.727280, 3378.727280
1542730344.649256, 208.104294, 704.554993, -108.644493, -108.644493, 3528.361797, 3528.361797
1542730344.655128, 208.104294, 704.554993, -71.840577, -71.840577, 3680.391632, 3680.391632
1542730344.661152, 215.976746, 575.591309, -34.300262, -34.300262, 3754.031512, 3754.031512
